"";"CHK_ACCT";"DURATION";"HISTORY";"NEW_CAR";"USED_CAR";"FURNITURE";"RADIO.TV";"EDUCATION";"RETRAINING";"AMOUNT";"SAV_ACCT";"EMPLOYMENT";"INSTALL_RATE";"MALE_DIV";"MALE_SINGLE";"MALE_MAR_or_WID";"CO.APPLICANT";"GUARANTOR";"PRESENT_RESIDENT";"REAL_ESTATE";"PROP_UNKN_NONE";"AGE";"OTHER_INSTALL";"RENT";"OWN_RES";"NUM_CREDITS";"JOB";"NUM_DEPENDENTS";"TELEPHONE";"FOREIGN";"RESPONSE"
"550";"3";48;"4";"0";"1";"0";"0";"0";"0";8858;"4";"3";"2";"0";"1";"0";"0";"0";"1";"0";"1";35;"0";"0";"0";"2";"2";"1";"1";"0";"Good Rating"
"551";"3";12;"4";"0";"0";"0";"0";"0";"0";996;"4";"3";"4";"0";"0";"0";"0";"0";"4";"1";"0";23;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"552";"3";6;"1";"0";"0";"0";"1";"0";"0";1750;"2";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";45;"1";"0";"1";"1";"1";"2";"0";"0";"Good Rating"
"553";"0";48;"2";"0";"0";"0";"1";"0";"0";6999;"0";"3";"1";"0";"0";"1";"0";"1";"1";"1";"0";34;"0";"0";"1";"2";"2";"1";"1";"0";"Bad Rating"
"554";"1";12;"4";"1";"0";"0";"0";"0";"0";1995;"1";"1";"4";"0";"1";"0";"0";"0";"1";"0";"0";27;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"555";"1";9;"2";"0";"0";"0";"0";"1";"0";1199;"0";"3";"4";"0";"0";"0";"0";"0";"4";"0";"0";67;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"556";"1";12;"2";"0";"0";"0";"1";"0";"0";1331;"0";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";22;"1";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"557";"1";18;"0";"1";"0";"0";"0";"0";"0";2278;"1";"1";"3";"0";"0";"0";"0";"0";"3";"0";"0";28;"0";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"558";"3";21;"0";"1";"0";"0";"0";"0";"0";5003;"4";"2";"1";"0";"0";"0";"0";"0";"4";"0";"0";29;"1";"0";"1";"2";"2";"1";"1";"0";"Bad Rating"
"559";"0";24;"1";"0";"0";"1";"0";"0";"0";3552;"0";"3";"3";"0";"1";"0";"0";"0";"4";"0";"0";27;"1";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"560";"1";18;"4";"0";"0";"1";"0";"0";"0";1928;"0";"1";"2";"0";"1";"0";"0";"0";"2";"1";"0";31;"0";"0";"1";"2";"1";"1";"0";"0";"Bad Rating"
"561";"0";24;"2";"0";"1";"0";"0";"0";"0";2964;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";49;"1";"0";"0";"1";"2";"2";"1";"0";"Good Rating"
"562";"0";24;"1";"0";"0";"0";"1";"0";"0";1546;"0";"3";"4";"0";"1";"0";"0";"1";"4";"0";"0";24;"1";"1";"0";"1";"1";"1";"0";"0";"Bad Rating"
"563";"2";6;"3";"0";"0";"0";"1";"0";"0";683;"0";"1";"2";"0";"0";"0";"0";"0";"1";"0";"0";29;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"564";"1";36;"2";"1";"0";"0";"0";"0";"0";12389;"4";"2";"1";"0";"1";"0";"0";"0";"4";"0";"1";37;"0";"0";"0";"1";"2";"1";"1";"0";"Bad Rating"
"565";"1";24;"3";"0";"0";"0";"0";"0";"1";4712;"4";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";37;"1";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"566";"1";24;"3";"0";"0";"0";"1";"0";"0";1553;"1";"3";"3";"0";"0";"0";"0";"0";"2";"0";"0";23;"0";"1";"0";"2";"2";"1";"1";"0";"Good Rating"
"567";"0";12;"2";"1";"0";"0";"0";"0";"0";1372;"0";"3";"2";"1";"0";"0";"0";"0";"3";"0";"0";36;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"568";"3";24;"4";"0";"0";"0";"1";"0";"0";2578;"3";"4";"2";"0";"1";"0";"0";"0";"2";"0";"0";34;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"569";"1";48;"2";"0";"0";"0";"1";"0";"0";3979;"4";"3";"4";"0";"1";"0";"0";"0";"1";"0";"0";41;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"570";"0";48;"2";"0";"0";"0";"1";"0";"0";6758;"0";"2";"3";"0";"0";"0";"0";"0";"2";"0";"0";31;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"571";"0";24;"2";"0";"0";"1";"0";"0";"0";3234;"0";"1";"4";"0";"0";"0";"0";"0";"4";"1";"0";23;"0";"1";"0";"1";"1";"1";"1";"0";"Bad Rating"
"572";"3";30;"4";"0";"0";"0";"1";"0";"0";5954;"0";"3";"3";"0";"1";"0";"1";"0";"2";"0";"0";38;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"573";"3";24;"2";"0";"1";"0";"0";"0";"0";5433;"4";"0";"2";"0";"0";"0";"0";"0";"4";"0";"0";26;"0";"1";"0";"1";"3";"1";"1";"0";"Good Rating"
"574";"0";15;"2";"0";"0";"0";"0";"0";"1";806;"0";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";22;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"575";"1";9;"2";"0";"0";"0";"1";"0";"0";1082;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";27;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"576";"3";15;"4";"0";"0";"1";"0";"0";"0";2788;"0";"3";"2";"0";"0";"0";"1";"0";"3";"0";"0";24;"1";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"577";"1";12;"2";"0";"0";"0";"1";"0";"0";2930;"0";"3";"2";"0";"0";"0";"0";"0";"1";"1";"0";27;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"578";"3";24;"4";"0";"0";"0";"0";"1";"0";1927;"4";"2";"3";"0";"0";"0";"0";"0";"2";"0";"0";33;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"579";"1";36;"4";"1";"0";"0";"0";"0";"0";2820;"0";"1";"4";"1";"0";"0";"0";"0";"4";"0";"0";27;"0";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"580";"3";24;"2";"0";"0";"0";"0";"0";"0";937;"0";"1";"4";"0";"0";"1";"0";"0";"3";"0";"0";27;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"581";"1";18;"4";"1";"0";"0";"0";"0";"0";1056;"0";"4";"3";"0";"1";"0";"0";"1";"3";"1";"0";30;"1";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"582";"1";12;"4";"1";"0";"0";"0";"0";"0";3124;"0";"1";"1";"0";"1";"0";"0";"0";"3";"1";"0";49;"1";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"583";"3";9;"2";"0";"0";"1";"0";"0";"0";1388;"0";"2";"4";"0";"0";"0";"0";"0";"2";"1";"0";26;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"584";"1";36;"2";"0";"0";"0";"0";"0";"0";2384;"0";"1";"4";"0";"1";"0";"0";"0";"1";"0";"1";33;"0";"1";"0";"1";"1";"1";"0";"0";"Bad Rating"
"585";"3";12;"2";"1";"0";"0";"0";"0";"0";2133;"4";"4";"4";"0";"0";"0";"0";"0";"4";"0";"1";52;"0";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"586";"0";18;"2";"0";"0";"1";"0";"0";"0";2039;"0";"2";"1";"0";"0";"0";"0";"0";"4";"1";"0";20;"1";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"587";"0";9;"4";"1";"0";"0";"0";"0";"0";2799;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";36;"0";"1";"0";"2";"2";"2";"0";"0";"Good Rating"
"588";"0";12;"2";"0";"0";"1";"0";"0";"0";1289;"0";"2";"4";"0";"1";"0";"0";"1";"1";"0";"0";21;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"589";"0";18;"2";"0";"0";"0";"0";"0";"0";1217;"0";"2";"4";"0";"0";"1";"0";"0";"3";"1";"0";47;"0";"0";"1";"1";"1";"1";"1";"0";"Bad Rating"
"590";"0";12;"4";"0";"0";"1";"0";"0";"0";2246;"0";"4";"3";"0";"1";"0";"0";"0";"3";"0";"0";60;"0";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"591";"0";12;"4";"0";"0";"0";"1";"0";"0";385;"0";"3";"4";"0";"0";"0";"0";"0";"3";"1";"0";58;"0";"0";"1";"4";"1";"1";"1";"0";"Good Rating"
"592";"1";24;"3";"1";"0";"0";"0";"0";"0";1965;"4";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";42;"0";"1";"0";"2";"2";"1";"1";"0";"Good Rating"
"593";"3";21;"2";"0";"0";"0";"0";"0";"1";1572;"3";"4";"4";"0";"0";"0";"0";"0";"4";"1";"0";36;"1";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"594";"1";24;"2";"1";"0";"0";"0";"0";"0";2718;"0";"2";"3";"0";"0";"0";"0";"0";"4";"0";"0";20;"0";"1";"0";"1";"1";"1";"1";"0";"Bad Rating"
"595";"0";24;"1";"0";"0";"0";"0";"0";"0";1358;"4";"4";"4";"0";"1";"0";"0";"0";"3";"0";"0";40;"1";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"596";"1";6;"1";"1";"0";"0";"0";"0";"0";931;"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";32;"1";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"597";"0";24;"2";"1";"0";"0";"0";"0";"0";1442;"0";"3";"4";"0";"0";"0";"0";"0";"4";"0";"0";23;"0";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"598";"1";24;"0";"0";"0";"0";"0";"0";"1";4241;"0";"2";"1";"0";"1";"0";"0";"0";"4";"1";"0";36;"0";"0";"1";"3";"1";"1";"1";"0";"Bad Rating"
"599";"3";18;"4";"1";"0";"0";"0";"0";"0";2775;"0";"3";"2";"0";"1";"0";"0";"0";"2";"0";"0";31;"1";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"600";"3";24;"3";"0";"0";"0";"0";"0";"1";3863;"0";"2";"1";"0";"1";"0";"0";"0";"2";"0";"1";32;"0";"0";"0";"1";"2";"1";"0";"0";"Good Rating"
"601";"1";7;"2";"0";"0";"0";"1";"0";"0";2329;"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";45;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"602";"1";9;"2";"0";"0";"1";"0";"0";"0";918;"0";"2";"4";"0";"0";"0";"0";"0";"1";"0";"0";30;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"603";"1";24;"1";"0";"0";"0";"0";"1";"0";1837;"0";"3";"4";"0";"0";"0";"0";"0";"4";"0";"1";34;"1";"0";"0";"1";"1";"1";"0";"0";"Bad Rating"
"604";"3";36;"2";"0";"0";"1";"0";"0";"0";3349;"0";"2";"4";"0";"0";"0";"0";"0";"2";"0";"0";28;"0";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"605";"2";10;"2";"0";"0";"1";"0";"0";"0";1275;"0";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";23;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"606";"0";24;"1";"0";"0";"1";"0";"0";"0";2828;"2";"2";"4";"0";"1";"0";"0";"0";"4";"1";"0";22;"1";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"607";"3";24;"4";"0";"0";"0";"0";"0";"1";4526;"0";"2";"3";"0";"1";"0";"0";"0";"2";"1";"0";74;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"608";"1";36;"2";"0";"0";"0";"1";"0";"0";2671;"1";"2";"4";"0";"0";"0";"1";"0";"4";"0";"1";50;"0";"0";"0";"1";"2";"1";"0";"0";"Bad Rating"
"609";"3";18;"2";"0";"0";"0";"1";"0";"0";2051;"0";"1";"4";"0";"1";"0";"0";"0";"1";"1";"0";33;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"610";"3";15;"2";"0";"1";"0";"0";"0";"0";1300;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";45;"1";"0";"0";"1";"2";"2";"0";"0";"Good Rating"
"611";"0";12;"2";"0";"0";"0";"0";"0";"0";741;"1";"0";"4";"0";"0";"0";"0";"0";"3";"0";"0";22;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"612";"2";10;"2";"1";"0";"0";"0";"0";"0";1240;"1";"4";"1";"0";"0";"0";"0";"0";"4";"0";"1";48;"0";"0";"0";"1";"1";"2";"0";"0";"Bad Rating"
"613";"0";21;"2";"0";"0";"0";"1";"0";"0";3357;"3";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";29;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"614";"0";24;"1";"0";"1";"0";"0";"0";"0";3632;"0";"2";"1";"0";"0";"0";"0";"1";"4";"0";"0";22;"1";"1";"0";"1";"2";"1";"0";"1";"Good Rating"
"615";"3";18;"3";"0";"0";"1";"0";"0";"0";1808;"0";"3";"4";"0";"0";"0";"0";"0";"1";"1";"0";22;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"616";"1";48;"0";"0";"0";"0";"0";"0";"1";12204;"4";"2";"2";"0";"1";"0";"0";"0";"2";"0";"0";48;"1";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"617";"1";60;"3";"0";"0";"0";"1";"0";"0";9157;"4";"2";"2";"0";"1";"0";"0";"0";"2";"0";"1";27;"0";"0";"0";"1";"3";"1";"0";"0";"Good Rating"
"618";"0";6;"4";"1";"0";"0";"0";"0";"0";3676;"0";"2";"1";"0";"1";"0";"0";"0";"3";"1";"0";37;"0";"1";"0";"3";"2";"2";"0";"0";"Good Rating"
"619";"1";30;"2";"0";"0";"1";"0";"0";"0";3441;"1";"2";"2";"0";"0";"0";"1";"0";"4";"0";"0";21;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"620";"3";12;"2";"1";"0";"0";"0";"0";"0";640;"0";"2";"4";"1";"0";"0";"0";"0";"2";"1";"0";49;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"621";"1";21;"4";"0";"0";"0";"0";"0";"1";3652;"0";"3";"2";"0";"1";"0";"0";"0";"3";"0";"0";27;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"622";"3";18;"4";"1";"0";"0";"0";"0";"0";1530;"0";"2";"3";"0";"1";"0";"0";"0";"2";"0";"0";32;"1";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"623";"3";48;"2";"0";"0";"0";"0";"0";"1";3914;"4";"2";"4";"1";"0";"0";"0";"0";"2";"1";"0";38;"1";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"624";"0";12;"2";"0";"0";"1";"0";"0";"0";1858;"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"0";22;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"625";"0";18;"2";"0";"0";"0";"1";"0";"0";2600;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";65;"0";"0";"0";"2";"2";"1";"0";"0";"Bad Rating"
"626";"3";15;"2";"0";"0";"0";"1";"0";"0";1979;"4";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"627";"2";6;"2";"0";"0";"1";"0";"0";"0";2116;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";41;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"628";"1";9;"1";"1";"0";"0";"0";"0";"0";1437;"1";"3";"2";"0";"1";"0";"0";"0";"3";"0";"1";29;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"629";"3";42;"4";"0";"0";"1";"0";"0";"0";4042;"2";"2";"4";"0";"1";"0";"0";"0";"4";"1";"0";36;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"630";"3";9;"2";"0";"0";"0";"0";"1";"0";3832;"4";"4";"1";"0";"1";"0";"0";"0";"4";"1";"0";64;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"631";"0";24;"2";"0";"0";"0";"1";"0";"0";3660;"0";"2";"2";"0";"0";"0";"0";"0";"4";"0";"0";28;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"632";"0";18;"1";"0";"0";"1";"0";"0";"0";1553;"0";"2";"4";"0";"1";"0";"0";"0";"3";"0";"0";44;"1";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"633";"1";15;"2";"0";"0";"0";"1";"0";"0";1444;"4";"1";"4";"0";"1";"0";"0";"0";"1";"0";"0";23;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"634";"3";9;"2";"0";"0";"1";"0";"0";"0";1980;"0";"1";"2";"0";"0";"0";"1";"0";"2";"0";"0";19;"0";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"635";"1";24;"2";"1";"0";"0";"0";"0";"0";1355;"0";"1";"3";"0";"0";"0";"0";"0";"4";"0";"0";25;"0";"0";"1";"1";"1";"1";"1";"0";"Bad Rating"
"636";"3";12;"2";"0";"0";"0";"0";"1";"0";1393;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";47;"1";"0";"1";"3";"2";"2";"1";"0";"Good Rating"
"637";"3";24;"2";"0";"0";"0";"1";"0";"0";1376;"2";"3";"4";"0";"0";"0";"0";"0";"1";"0";"0";28;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"638";"3";60;"3";"0";"0";"0";"1";"0";"0";15653;"0";"3";"2";"0";"1";"0";"0";"0";"4";"0";"0";21;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"639";"3";12;"2";"0";"0";"0";"1";"0";"0";1493;"0";"1";"4";"0";"0";"0";"0";"0";"3";"0";"0";34;"0";"0";"1";"1";"2";"2";"0";"0";"Good Rating"
"640";"0";42;"3";"0";"0";"0";"1";"0";"0";4370;"0";"3";"3";"0";"1";"0";"0";"0";"2";"0";"0";26;"1";"0";"1";"2";"2";"2";"1";"0";"Bad Rating"
"641";"0";18;"2";"0";"0";"0";"0";"1";"0";750;"0";"0";"4";"0";"0";"0";"0";"0";"1";"1";"0";27;"0";"0";"1";"1";"0";"1";"0";"0";"Bad Rating"
"642";"1";15;"2";"0";"0";"0";"0";"0";"0";1308;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";38;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"643";"3";15;"2";"0";"0";"0";"0";"1";"0";4623;"1";"2";"3";"0";"1";"0";"0";"0";"2";"0";"0";40;"0";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"644";"3";24;"4";"0";"0";"0";"1";"0";"0";1851;"0";"3";"4";"0";"0";"1";"0";"1";"2";"0";"0";33;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"645";"0";18;"4";"0";"0";"0";"1";"0";"0";1880;"0";"3";"4";"0";"0";"1";"0";"0";"1";"0";"0";32;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"646";"3";36;"3";"0";"0";"0";"0";"0";"1";7980;"4";"1";"4";"0";"1";"0";"0";"0";"4";"0";"0";27;"0";"1";"0";"2";"2";"1";"1";"0";"Bad Rating"
"647";"0";30;"0";"0";"0";"1";"0";"0";"0";4583;"0";"2";"2";"1";"0";"0";"0";"1";"2";"1";"0";32;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"648";"3";12;"2";"1";"0";"0";"0";"0";"0";1386;"2";"2";"2";"0";"0";"0";"0";"0";"2";"0";"0";26;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"649";"2";24;"2";"1";"0";"0";"0";"0";"0";947;"0";"3";"4";"0";"1";"0";"0";"0";"3";"0";"1";38;"1";"0";"0";"1";"2";"2";"0";"0";"Bad Rating"
"650";"0";12;"2";"0";"0";"0";"0";"1";"0";684;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"0";40;"0";"1";"0";"1";"1";"2";"0";"0";"Bad Rating"
"651";"0";48;"2";"0";"0";"0";"0";"1";"0";7476;"0";"3";"4";"0";"1";"0";"0";"0";"1";"0";"1";50;"0";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"652";"1";12;"2";"0";"0";"1";"0";"0";"0";1922;"0";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";37;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"653";"0";24;"2";"1";"0";"0";"0";"0";"0";2303;"0";"4";"4";"0";"1";"0";"1";"0";"1";"1";"0";45;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"654";"1";36;"3";"1";"0";"0";"0";"0";"0";8086;"1";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";42;"0";"0";"1";"4";"3";"1";"1";"0";"Bad Rating"
"655";"3";24;"4";"0";"1";"0";"0";"0";"0";2346;"0";"3";"4";"0";"1";"0";"0";"0";"3";"0";"0";35;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"656";"0";14;"2";"1";"0";"0";"0";"0";"0";3973;"0";"0";"1";"0";"1";"0";"0";"0";"4";"0";"1";22;"0";"0";"0";"1";"2";"1";"0";"0";"Good Rating"
"657";"1";12;"2";"1";"0";"0";"0";"0";"0";888;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";41;"1";"0";"1";"1";"1";"2";"0";"0";"Bad Rating"
"658";"3";48;"2";"0";"0";"0";"1";"0";"0";10222;"4";"3";"4";"0";"1";"0";"0";"0";"3";"0";"0";37;"1";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"659";"1";30;"0";"0";"0";"0";"0";"0";"1";4221;"0";"2";"2";"0";"0";"0";"0";"0";"1";"0";"0";28;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"660";"1";18;"4";"0";"0";"1";"0";"0";"0";6361;"0";"4";"2";"0";"1";"0";"0";"0";"1";"0";"1";41;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"661";"2";12;"2";"0";"0";"0";"1";"0";"0";1297;"0";"2";"3";"0";"0";"1";"0";"0";"4";"1";"0";23;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"662";"0";12;"2";"1";"0";"0";"0";"0";"0";900;"4";"2";"4";"0";"0";"1";"0";"0";"2";"0";"0";23;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"663";"3";21;"2";"0";"0";"1";"0";"0";"0";2241;"0";"4";"4";"0";"1";"0";"0";"0";"2";"1";"0";50;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"664";"1";6;"3";"0";"0";"1";"0";"0";"0";1050;"0";"0";"4";"0";"1";"0";"0";"0";"1";"0";"0";35;"1";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"665";"2";6;"4";"0";"0";"0";"0";"1";"0";1047;"0";"2";"2";"0";"0";"0";"0";"0";"4";"0";"0";50;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"666";"3";24;"4";"0";"0";"0";"0";"0";"0";6314;"0";"0";"4";"0";"1";"0";"1";"0";"2";"0";"1";27;"1";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"667";"1";30;"1";"0";"0";"1";"0";"0";"0";3496;"3";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";34;"1";"0";"1";"1";"2";"2";"1";"0";"Good Rating"
"668";"3";48;"1";"0";"0";"0";"0";"0";"1";3609;"0";"2";"1";"0";"0";"0";"0";"0";"1";"1";"0";27;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"669";"0";12;"4";"1";"0";"0";"0";"0";"0";4843;"0";"4";"3";"0";"1";"0";"1";"0";"4";"0";"0";43;"0";"1";"0";"2";"2";"1";"1";"0";"Bad Rating"
"670";"2";30;"4";"0";"0";"0";"1";"0";"0";3017;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";47;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"671";"3";24;"4";"0";"0";"0";"0";"0";"1";4139;"1";"2";"3";"0";"1";"0";"0";"0";"3";"0";"0";27;"0";"0";"1";"2";"1";"1";"1";"0";"Good Rating"
"672";"3";36;"2";"0";"0";"0";"0";"0";"1";5742;"1";"3";"2";"0";"1";"0";"0";"0";"2";"0";"0";31;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"673";"3";60;"2";"1";"0";"0";"0";"0";"0";10366;"0";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";42;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"674";"3";6;"4";"1";"0";"0";"0";"0";"0";2080;"2";"2";"1";"0";"0";"1";"0";"0";"2";"0";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"675";"3";21;"3";"0";"0";"0";"0";"0";"1";2580;"2";"1";"4";"0";"1";"0";"0";"0";"2";"1";"0";41;"1";"0";"1";"1";"1";"2";"0";"0";"Bad Rating"
"676";"3";30;"4";"0";"0";"0";"1";"0";"0";4530;"0";"3";"4";"0";"0";"0";"0";"0";"4";"0";"0";26;"0";"1";"0";"1";"3";"1";"1";"0";"Good Rating"
"677";"3";24;"4";"0";"0";"1";"0";"0";"0";5150;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";33;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"678";"1";72;"2";"0";"0";"0";"1";"0";"0";5595;"1";"2";"2";"0";"0";"1";"0";"0";"2";"0";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"679";"0";24;"2";"0";"0";"0";"1";"0";"0";2384;"0";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";64;"1";"1";"0";"1";"1";"1";"0";"0";"Good Rating"
"680";"3";18;"2";"0";"0";"0";"1";"0";"0";1453;"0";"1";"3";"0";"0";"0";"0";"0";"1";"1";"0";26;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"681";"3";6;"2";"0";"0";"0";"0";"1";"0";1538;"0";"1";"1";"0";"0";"0";"0";"0";"2";"0";"1";56;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"682";"3";12;"2";"0";"0";"0";"1";"0";"0";2279;"4";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";37;"0";"0";"0";"1";"2";"1";"1";"0";"Good Rating"
"683";"3";15;"3";"0";"0";"0";"1";"0";"0";1478;"0";"2";"4";"0";"0";"1";"0";"0";"3";"1";"0";33;"1";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"684";"3";24;"4";"0";"0";"0";"1";"0";"0";5103;"0";"1";"3";"0";"0";"1";"0";"0";"3";"0";"1";47;"0";"0";"0";"3";"2";"1";"1";"0";"Good Rating"
"685";"1";36;"3";"0";"0";"0";"0";"0";"1";9857;"1";"3";"1";"0";"1";"0";"0";"0";"3";"0";"0";31;"0";"0";"1";"2";"1";"2";"1";"0";"Good Rating"
"686";"3";60;"2";"1";"0";"0";"0";"0";"0";6527;"4";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";34;"0";"0";"0";"1";"2";"2";"1";"0";"Good Rating"
"687";"2";10;"4";"0";"0";"0";"1";"0";"0";1347;"4";"3";"4";"0";"1";"0";"0";"0";"2";"0";"0";27;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
